측정,측정망,측정소명,측정날짜,1일,2일,3일,4일,5일,6일,7일,8일,9일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
미세먼지(PM10),도시대기,[경기 평택시]고덕면,2022년10월,96,38,18,13,23,22,13,12,8,9,17,32,24,41,63,66,30,25,39,56,86,63,42,27,15,19,47,71,52,38,29
미세먼지(PM10),도시대기,[경기 평택시]비전동,2022년10월,93,44,22,17,26,27,19,13,13,12,20,36,30,47,62,68,37,31,43,63,88,65,50,36,22,26,51,77,54,44,33
미세먼지(PM10),도시대기,[경기 평택시]송북동,2022년10월,82,36,17,14,25,26,18,11,10,9,20,29,24,40,55,62,40,27,37,51,81,65,49,32,22,25,44,70,52,37,33
미세먼지(PM10),도시대기,[경기 평택시]안중,2022년10월,75,47,20,15,24,25,22,16,11,11,19,41,36,52,55,69,33,29,41,61,84,56,46,34,31,27,48,63,58,51,38
미세먼지(PM10),도시대기,[경기 평택시]청북읍,2022년10월,81,50,18,13,23,27,20,12,11,10,16,34,30,42,57,65,31,23,31,56,82,51,42,32,30,23,41,66,57,44,34
미세먼지(PM10),도시대기,[경기 평택시]평택항,2022년10월,104,56,26,20,33,33,29,23,18,18,29,45,39,53,70,74,39,29,48,68,94,63,52,37,33,25,48,65,60,50,29
미세먼지(PM10),도시대기,[경기 포천시]선단동,2022년10월,37,25,8,11,5,5,8,13,7,6,17,26,32,34,26,32,27,29,33,39,55,51,33,29,26,35,39,45,38,34,37
미세먼지(PM10),도시대기,[경기 포천시]일동면,2022년10월,18,17,4,6,2,3,4,7,7,4,10,10,10,12,13,20,21,16,14,24,27,30,28,20,11,15,23,21,19,19,16
미세먼지(PM10),도시대기,[경기 하남시]미사,2022년10월,46,31,19,20,16,8,11,10,13,13,22,21,21,25,27,36,33,27,28,35,51,47,37,32,18,20,37,37,27,27,26
미세먼지(PM10),도시대기,[경기 하남시]신장동,2022년10월,42,31,10,13,15,4,5,7,5,5,14,16,15,18,22,29,29,23,22,44,50,43,32,30,14,18,36,35,24,23,25
미세먼지(PM10),도시대기,[경기 화성시]남양읍,2022년10월,65,37,17,14,26,20,16,15,10,10,19,30,25,34,42,55,29,26,30,49,69,46,36,31,26,20,36,55,41,36,31
미세먼지(PM10),도시대기,[경기 화성시]동탄,2022년10월,80,33,15,16,24,16,12,8,9,8,18,26,21,33,41,48,33,24,29,41,70,52,41,28,15,18,33,56,35,25,22
미세먼지(PM10),도시대기,[경기 화성시]봉담읍,2022년10월,100,51,26,25,34,32,23,21,18,14,26,37,35,44,53,64,43,32,36,56,82,65,48,38,31,27,38,70,56,46,40
미세먼지(PM10),도시대기,[경기 화성시]새솔동,2022년10월,46,34,13,12,21,14,13,16,9,8,18,26,24,29,35,48,30,23,28,39,63,52,29,27,22,20,28,41,38,34,31
미세먼지(PM10),도시대기,[경기 화성시]서신면,2022년10월,68,50,18,17,27,24,20,18,12,13,25,39,31,45,50,66,44,35,39,62,82,58,46,36,29,23,42,62,56,48,37
미세먼지(PM10),도시대기,[경기 화성시]우정읍,2022년10월,84,53,18,14,24,27,17,12,11,8,19,31,28,43,60,64,27,21,29,53,77,53,38,26,21,21,39,65,55,47,34
미세먼지(PM10),도시대기,[경기 화성시]청계동,2022년10월,83,30,22,17,23,12,12,6,8,7,17,23,14,25,36,43,31,23,26,39,68,48,43,26,12,15,32,62,32,23,26
미세먼지(PM10),도시대기,[경기 화성시]향남읍,2022년10월,75,40,14,12,26,27,14,11,8,8,20,30,25,38,47,58,33,27,36,51,80,57,40,30,24,19,36,61,48,39,32
미세먼지(PM10),도로변대기,[경기 고양시]백마로(마두역),2022년10월,65,43,20,20,24,15,17,22,14,11,22,34,34,44,45,50,33,28,32,46,61,45,41,34,26,31,42,54,41,37,36
미세먼지(PM10),도로변대기,[경기 김포시]한강로,2022년10월,65,37,14,18,19,10,17,20,11,10,19,33,32,33,45,44,29,27,30,45,58,49,37,32,26,33,43,51,39,37,44
미세먼지(PM10),도로변대기,[경기 남양주시]경춘로,2022년10월,54,32,16,18,14,16,16,17,13,13,26,32,36,35,34,43,38,36,43,52,69,62,43,38,33,37,50,52,38,39,42
미세먼지(PM10),도로변대기,[경기 부천시]송내대로(중동),2022년10월,93,40,15,18,24,14,19,18,10,14,19,32,34,43,47,54,34,23,34,52,75,72,43,29,26,23,46,59,43,39,35
미세먼지(PM10),도로변대기,[경기 성남시]대왕판교로(백현동),2022년10월,67,38,21,11,24,12,12,13,12,9,18,23,26,27,31,47,29,24,29,38,64,55,39,26,19,20,36,47,32,28,30
미세먼지(PM10),도로변대기,[경기 성남시]성남대로(모란역),2022년10월,70,39,19,16,20,10,12,12,11,9,20,27,24,31,33,40,28,26,30,37,59,50,38,30,21,22,37,47,35,31,29
미세먼지(PM10),도로변대기,[경기 수원시]경수대로(동수원),2022년10월,87,39,22,16,26,13,15,14,20,9,15,27,22,33,41,67,25,26,31,47,72,59,41,33,18,22,38,57,36,31,33
미세먼지(PM10),도로변대기,[경기 시흥시]서해안로,2022년10월,93,49,20,15,23,15,17,14,11,9,15,27,30,35,45,56,34,21,29,48,73,60,42,29,21,20,39,60,41,37,34
미세먼지(PM10),도로변대기,[경기 안산시]중앙대로(고잔동),2022년10월,69,46,20,19,27,18,17,17,14,14,24,30,30,37,44,53,33,28,33,44,58,45,37,32,28,24,41,51,43,39,33
미세먼지(PM10),도로변대기,[경기 오산시]금암로(신장동),2022년10월,85,37,19,15,26,19,14,13,10,10,11,31,24,35,42,54,39,34,36,46,68,54,41,31,21,22,36,52,41,34,30
미세먼지(PM10),도로변대기,[경기 용인시]중부대로(구갈동),2022년10월,57,36,13,18,24,14,11,10,9,10,19,26,23,29,37,44,30,24,28,42,72,53,38,29,20,22,38,49,39,30,30
미세먼지(PM10),교외대기,[경남 거제시]저구리,2022년10월,39,34,24,20,13,11,16,14,13,14,10,15,15,15,14,15,14,21,24,21,16,9,12,37,12,9,12,19,17,7,7
미세먼지(PM10),교외대기,[경남 거창군]남상면,2022년10월,13,21,29,13,13,22,17,,,,16,21,17,16,,,,19,19,22,24,28,33,25,18,15,29,35,30,26,18
미세먼지(PM10),교외대기,[경남 창원시]대산면,2022년10월,32,30,28,15,14,18,17,13,18,14,14,21,17,26,29,26,43,28,29,32,,,,,,,,26,25,16,20
미세먼지(PM10),도시대기,[경남 거제시]고현동,2022년10월,28,25,22,15,16,13,14,12,13,9,10,17,15,14,14,12,26,18,17,21,16,17,30,24,12,15,16,26,16,13,14
미세먼지(PM10),도시대기,[경남 거제시]아주동,2022년10월,,,,,,,,,,,,,20,,,,27,15,14,18,12,18,27,21,12,10,12,23,18,12,16
미세먼지(PM10),도시대기,[경남 거창군]거창읍,2022년10월,14,18,23,10,10,15,12,7,10,8,9,16,16,14,16,22,25,13,19,22,26,19,29,26,18,18,34,36,32,18,19
미세먼지(PM10),도시대기,[경남 고성군]고성읍,2022년10월,30,26,24,13,16,16,17,13,12,12,13,20,18,20,19,17,30,18,17,24,26,25,34,23,16,18,22,33,22,18,22
미세먼지(PM10),도시대기,[경남 김해시]동상동,2022년10월,36,27,29,15,16,22,19,14,14,13,13,22,16,17,16,15,34,22,21,27,31,23,31,23,15,18,23,35,17,13,17
미세먼지(PM10),도시대기,[경남 김해시]삼방동,2022년10월,27,21,22,10,11,14,13,9,9,8,7,23,5,8,16,13,34,24,22,24,28,17,31,23,12,20,20,30,15,12,15
미세먼지(PM10),도시대기,[경남 김해시]장유동,2022년10월,31,28,32,15,17,18,16,13,14,12,12,23,19,18,18,14,31,20,23,28,32,25,31,25,13,17,28,37,20,14,18
미세먼지(PM10),도시대기,[경남 김해시]진영읍,2022년10월,39,27,37,18,16,20,16,12,13,11,12,23,17,21,19,17,34,19,22,26,45,36,42,29,13,24,41,47,24,19,23
미세먼지(PM10),도시대기,[경남 남해군]남해읍,2022년10월,27,24,22,14,13,14,15,12,9,14,12,18,18,14,16,18,31,14,17,16,15,16,29,20,13,11,12,27,17,14,16
미세먼지(PM10),도시대기,[경남 밀양시]내일동,2022년10월,26,26,34,17,21,20,20,17,18,17,16,23,20,19,18,21,35,25,23,27,29,24,32,26,14,19,31,38,22,18,20
미세먼지(PM10),도시대기,[경남 사천시]사천읍,2022년10월,30,28,27,14,15,18,18,12,12,13,14,22,19,19,21,20,29,18,19,23,28,30,33,26,20,21,25,38,23,18,22
미세먼지(PM10),도시대기,[경남 사천시]향촌동,2022년10월,33,25,26,14,14,16,16,12,10,13,17,21,19,17,21,18,33,17,18,22,31,25,33,22,15,18,20,37,20,15,18
미세먼지(PM10),도시대기,[경남 산청군]산청읍,2022년10월,18,22,29,14,15,18,15,10,10,13,12,17,21,15,17,23,30,16,16,19,20,16,31,23,17,15,25,35,28,20,18
미세먼지(PM10),도시대기,[경남 양산시]물금읍,2022년10월,40,27,37,18,21,22,19,18,15,16,8,21,19,19,20,18,36,21,24,33,31,28,38,23,17,23,27,33,25,19,21
미세먼지(PM10),도시대기,[경남 양산시]북부동,2022년10월,27,20,30,14,16,15,13,12,12,12,12,14,12,11,11,12,24,15,16,18,19,15,21,14,11,12,14,21,13,11,14
미세먼지(PM10),도시대기,[경남 양산시]삼호동,2022년10월,30,27,28,16,18,21,17,16,17,13,12,21,16,15,18,19,32,20,24,28,28,23,28,19,12,20,24,28,18,13,21
미세먼지(PM10),도시대기,[경남 의령군]의령읍,2022년10월,29,24,26,13,13,16,14,11,11,14,12,19,19,17,22,17,32,20,20,25,33,27,32,29,21,19,28,41,27,20,23
미세먼지(PM10),도시대기,[경남 진주시]대안동,2022년10월,41,36,40,22,21,26,22,14,15,20,17,28,24,26,33,34,43,22,24,34,35,40,46,33,21,29,33,55,31,27,26
미세먼지(PM10),도시대기,[경남 진주시]상대동(진주),2022년10월,36,34,39,22,22,23,19,14,13,16,15,22,22,22,25,23,33,17,20,28,31,31,36,25,19,22,31,43,25,19,23
미세먼지(PM10),도시대기,[경남 진주시]상봉동,2022년10월,,,,,,,,,,,,,,,,,25,14,16,20,21,21,29,21,13,17,21,32,21,14,16
미세먼지(PM10),도시대기,[경남 진주시]정촌면,2022년10월,28,25,25,16,15,17,17,17,46,6,13,22,20,17,25,23,29,17,20,26,30,26,35,26,22,21,24,42,23,17,20
미세먼지(PM10),도시대기,[경남 창녕군]창녕읍,2022년10월,35,30,35,17,14,20,16,12,15,12,13,21,17,20,20,21,33,19,19,,34,24,32,27,12,20,36,38,21,14,19
미세먼지(PM10),도시대기,[경남 창원시]경화동,2022년10월,,,,,,,,,,,,,,,,,33,20,18,22,19,20,34,24,9,12,22,28,17,10,14
미세먼지(PM10),도시대기,[경남 창원시]내서읍,2022년10월,21,19,24,14,14,13,13,11,12,10,10,18,14,15,14,13,25,21,18,20,19,18,27,22,15,15,25,33,19,14,16
미세먼지(PM10),도시대기,[경남 창원시]명서동,2022년10월,30,24,29,15,13,14,12,9,10,9,8,15,13,13,15,13,25,14,15,20,25,20,25,18,8,13,27,31,14,11,13
미세먼지(PM10),도시대기,[경남 창원시]봉암동,2022년10월,35,26,29,15,16,16,15,12,14,13,12,19,16,17,18,14,34,20,17,22,26,20,31,24,14,15,29,36,16,11,14
미세먼지(PM10),도시대기,[경남 창원시]사파동,2022년10월,36,30,31,19,20,18,16,14,16,14,14,25,19,20,21,18,37,22,22,26,35,28,38,29,14,19,34,43,22,16,20
미세먼지(PM10),도시대기,[경남 창원시]성주동,2022년10월,20,20,26,14,11,13,10,9,9,8,8,15,12,12,13,11,23,13,12,16,20,16,23,16,8,11,17,26,14,10,12
미세먼지(PM10),도시대기,[경남 창원시]용지동,2022년10월,32,29,29,16,21,20,18,15,15,16,15,22,19,19,20,17,36,21,21,24,29,23,36,24,12,16,30,38,19,15,19
미세먼지(PM10),도시대기,[경남 창원시]웅남동,2022년10월,34,31,31,21,16,18,14,10,,12,15,21,17,20,19,15,29,35,23,29,32,26,34,24,11,19,35,35,19,13,24
미세먼지(PM10),도시대기,[경남 창원시]월영동,2022년10월,30,29,30,17,17,16,14,13,15,13,12,21,18,19,18,17,33,18,19,22,23,24,34,23,12,16,28,37,21,17,18
미세먼지(PM10),도시대기,[경남 창원시]회원동,2022년10월,27,27,28,15,18,18,16,16,16,14,14,24,18,19,20,16,39,22,23,24,23,24,39,28,17,18,35,44,23,17,17
미세먼지(PM10),도시대기,[경남 통영시]무전동,2022년10월,42,34,30,22,23,20,22,17,19,18,17,23,23,22,21,21,34,22,21,24,23,26,40,27,13,13,17,27,17,14,15
미세먼지(PM10),도시대기,[경남 하동군]금성면,2022년10월,29,26,32,17,14,16,13,9,8,11,11,15,16,14,16,22,24,10,19,12,18,15,27,19,12,11,14,30,19,14,13
미세먼지(PM10),도시대기,[경남 하동군]하동읍,2022년10월,28,33,34,21,19,22,18,12,11,13,13,17,17,16,21,26,34,18,19,17,20,19,31,24,16,13,15,33,26,18,17
미세먼지(PM10),도시대기,[경남 함안군]가야읍,2022년10월,23,25,30,13,13,16,15,11,11,11,12,19,17,19,20,16,25,16,17,21,25,22,31,22,13,15,31,38,21,15,19
미세먼지(PM10),도시대기,[경남 함양군]함양읍,2022년10월,15,19,17,10,14,21,18,13,12,15,15,22,21,17,19,28,37,21,21,23,22,21,36,26,22,19,26,35,30,23,24
미세먼지(PM10),도시대기,[경남 합천군]합천읍,2022년10월,20,24,30,16,16,18,15,12,12,11,11,20,20,17,20,20,26,16,16,21,24,22,32,26,19,17,28,31,24,17,19
미세먼지(PM10),도로변대기,[경남 김해시]김해대로,2022년10월,40,29,34,18,16,21,17,12,13,12,13,20,14,15,17,16,31,18,19,25,29,22,28,20,12,21,26,34,17,13,17
미세먼지(PM10),도로변대기,[경남 창원시]반송로,2022년10월,36,29,31,17,17,18,16,11,13,13,14,20,17,17,17,16,31,18,20,26,31,24,32,24,11,16,30,36,19,14,17
미세먼지(PM10),도로변대기,[경남 창원시]삼진로,2022년10월,,,,,,,,,,,,,,,,,30,23,20,29,30,27,35,27,16,19,27,34,21,17,21
미세먼지(PM10),항만,[경남 창원시]마산항,2022년10월,41,30,29,14,21,20,30,19,15,25,18,33,25,25,24,19,57,30,35,37,47,25,40,42,24,25,51,57,25,16,29
미세먼지(PM10),국가배경농도,[경북 울릉군]태하리,2022년10월,15,11,22,24,22,7,9,,,,,,,,,,,,14,13,22,29,22,14,18,,28,25,17,17,14
미세먼지(PM10),교외대기,[경북 영덕군]강구면,2022년10월,17,20,25,15,13,9,12,15,11,13,8,15,15,11,11,12,35,19,20,22,20,16,24,10,12,11,16,19,14,11,12
미세먼지(PM10),교외대기,[경북 영천시]화북면,2022년10월,15,18,23,10,10,8,18,10,11,13,11,18,10,8,9,12,36,23,18,21,22,17,27,16,10,11,22,22,12,10,15
미세먼지(PM10),도시대기,[경북 경산시]중방동,2022년10월,26,18,28,12,15,15,14,11,15,13,10,23,15,16,17,15,39,24,21,33,37,20,27,22,11,17,33,39,22,15,20
미세먼지(PM10),도시대기,[경북 경산시]진량읍,2022년10월,38,24,29,13,14,11,14,12,16,11,10,27,22,24,23,20,36,23,36,45,50,29,30,21,14,26,47,46,23,16,25
미세먼지(PM10),도시대기,[경북 경산시]하양읍,2022년10월,29,25,33,18,18,16,16,13,21,14,12,24,22,22,23,22,38,25,24,36,42,27,28,24,15,22,39,42,25,21,23
미세먼지(PM10),도시대기,[경북 경주시]보덕동,2022년10월,22,18,24,11,15,11,12,9,17,9,7,15,10,10,9,9,31,20,15,19,20,16,23,14,9,8,15,20,12,10,10
미세먼지(PM10),도시대기,[경북 경주시]성건동,2022년10월,35,30,32,16,21,18,19,18,22,15,14,26,22,23,23,23,39,22,26,30,31,27,27,20,18,24,37,36,30,23,22
미세먼지(PM10),도시대기,[경북 경주시]안강읍,2022년10월,27,26,25,12,14,7,13,13,17,11,10,22,20,17,24,21,37,22,22,37,30,22,30,19,15,25,37,34,22,14,18
미세먼지(PM10),도시대기,[경북 경주시]외동읍,2022년10월,32,27,32,15,18,15,18,15,21,14,20,27,20,19,21,21,45,25,30,35,38,29,29,23,18,22,33,32,20,17,20
미세먼지(PM10),도시대기,[경북 고령군]대가야읍,2022년10월,20,22,21,12,19,19,15,15,14,14,15,22,21,24,25,26,35,24,24,29,32,27,36,32,19,24,37,35,26,19,24
미세먼지(PM10),도시대기,[경북 구미시]4공단,2022년10월,28,27,30,17,19,21,25,19,17,17,18,28,18,17,17,21,40,22,26,34,41,29,41,29,14,22,36,39,22,18,23
미세먼지(PM10),도시대기,[경북 구미시]공단동,2022년10월,24,30,24,22,15,14,20,12,13,14,17,28,20,17,19,22,47,26,29,39,46,32,45,31,22,25,37,39,20,18,21
미세먼지(PM10),도시대기,[경북 구미시]원평동,2022년10월,27,31,24,12,17,17,21,19,18,18,21,32,22,20,22,28,46,30,30,36,39,29,49,34,21,23,37,42,25,22,24
미세먼지(PM10),도시대기,[경북 구미시]진미동,2022년10월,33,36,32,19,22,23,29,20,22,22,25,37,28,27,29,33,52,32,36,47,55,37,56,35,27,30,46,51,33,26,32
미세먼지(PM10),도시대기,[경북 구미시]형곡동,2022년10월,30,34,28,18,22,24,25,21,18,22,25,34,24,21,24,29,45,33,33,38,40,31,48,35,25,26,42,47,30,27,28
미세먼지(PM10),도시대기,[경북 군위군]군위읍,2022년10월,19,23,27,15,14,12,17,17,12,15,15,21,19,18,15,17,33,27,25,28,32,24,32,20,16,18,33,28,18,15,20
미세먼지(PM10),도시대기,[경북 김천시]대광동,2022년10월,24,29,33,18,16,18,22,13,17,13,21,32,27,23,26,35,52,28,32,30,33,34,44,34,22,23,35,38,33,25,24
미세먼지(PM10),도시대기,[경북 김천시]율곡동,2022년10월,37,40,35,23,29,32,36,35,29,32,35,44,37,36,38,43,65,43,45,47,44,38,60,49,41,39,49,51,42,37,37
미세먼지(PM10),도시대기,[경북 김천시]평화남산동,2022년10월,18,23,20,11,14,17,19,15,17,17,19,27,23,21,26,35,50,30,31,33,32,30,47,36,26,27,32,26,30,26,26
미세먼지(PM10),도시대기,[경북 문경시]문경시,2022년10월,21,21,26,13,9,11,15,11,11,10,13,25,18,18,19,22,42,22,21,30,34,29,39,22,16,17,29,41,22,14,17
미세먼지(PM10),도시대기,[경북 봉화군]봉화군청,2022년10월,18,16,21,11,5,8,8,8,9,8,12,18,16,15,16,18,30,25,26,31,38,33,27,10,13,15,28,21,14,13,12
미세먼지(PM10),도시대기,[경북 봉화군]석포면,2022년10월,11,10,19,7,2,3,4,8,6,9,8,9,8,7,9,13,22,14,14,16,24,22,19,7,7,7,20,17,11,9,11
미세먼지(PM10),도시대기,[경북 상주시]상주시,2022년10월,24,27,27,14,11,11,17,10,12,11,13,26,19,16,19,25,40,18,20,30,32,25,41,24,17,18,27,42,25,17,19
미세먼지(PM10),도시대기,[경북 성주군]성주군,2022년10월,44,35,31,23,27,32,28,21,25,21,23,32,28,27,30,33,54,34,30,37,40,30,45,38,29,29,41,43,31,26,27
미세먼지(PM10),도시대기,[경북 안동시]명륜동,2022년10월,19,19,21,12,10,7,15,10,12,14,12,19,14,13,11,12,43,25,25,28,32,29,31,19,13,23,32,28,18,15,20
미세먼지(PM10),도시대기,[경북 영덕군]영덕읍,2022년10월,12,16,25,16,10,6,6,8,5,8,4,11,7,5,7,9,28,16,15,15,14,15,15,6,6,6,10,12,9,7,8
미세먼지(PM10),도시대기,[경북 영덕군]영해면,2022년10월,15,23,27,19,14,6,8,14,11,12,7,14,10,9,10,12,33,19,19,20,24,23,22,9,13,8,15,18,13,10,12
미세먼지(PM10),도시대기,[경북 영양군]영양군,2022년10월,18,21,24,12,8,9,12,13,14,12,11,16,19,13,20,18,35,22,26,29,35,29,29,10,11,17,31,29,20,24,29
미세먼지(PM10),도시대기,[경북 영주시]가흥동,2022년10월,31,30,30,17,16,19,20,22,23,20,25,33,26,28,27,29,52,39,42,47,50,48,44,25,26,28,40,38,33,25,33
미세먼지(PM10),도시대기,[경북 영주시]영주동,2022년10월,30,29,31,18,14,18,18,21,21,20,23,32,26,27,27,29,50,35,40,45,52,48,44,21,26,26,39,36,29,22,32
미세먼지(PM10),도시대기,[경북 영천시]영천시,2022년10월,30,22,26,12,14,9,15,12,13,9,10,21,14,16,20,17,41,19,25,34,35,28,29,22,16,23,34,35,23,13,21
미세먼지(PM10),도시대기,[경북 예천군]예천군,2022년10월,22,24,28,14,11,10,18,11,14,14,15,21,16,21,21,23,50,30,30,34,35,34,34,18,16,19,29,35,22,12,19
미세먼지(PM10),도시대기,[경북 울릉군]울릉읍,2022년10월,34,29,41,39,32,23,28,29,26,26,26,25,23,22,21,23,44,24,24,28,34,37,32,23,25,22,24,28,17,20,18
미세먼지(PM10),도시대기,[경북 울진군]울진군,2022년10월,13,19,23,15,9,7,9,13,10,9,9,13,12,11,14,15,29,19,16,17,19,23,21,8,11,12,19,20,13,12,13
미세먼지(PM10),도시대기,[경북 의성군]안계면,2022년10월,22,24,24,10,8,8,17,6,9,8,9,15,13,13,16,21,43,24,24,29,34,29,36,23,12,18,34,28,20,11,17
미세먼지(PM10),도시대기,[경북 의성군]의성읍,2022년10월,18,17,23,9,8,5,13,8,10,10,8,16,13,15,12,14,33,19,18,21,26,21,23,14,10,13,25,22,15,10,15
미세먼지(PM10),도시대기,[경북 청도군]화양읍,2022년10월,24,21,27,11,14,15,13,9,12,10,9,17,13,15,15,15,27,20,20,25,29,26,31,25,9,14,32,32,16,14,16
미세먼지(PM10),도시대기,[경북 청송군]청송읍,2022년10월,18,24,29,17,16,13,17,13,16,14,13,15,13,12,14,16,38,22,20,23,30,26,23,14,15,15,25,22,18,15,14
미세먼지(PM10),도시대기,[경북 칠곡군]칠곡군,2022년10월,25,32,31,20,17,21,21,14,16,13,15,29,21,19,22,23,45,24,21,33,35,31,44,27,15,21,37,42,22,17,24
미세먼지(PM10),도시대기,[경북 포항시]3공단,2022년10월,45,34,38,20,32,30,31,28,29,17,16,38,47,40,24,28,42,24,35,39,48,25,34,27,28,30,36,52,30,20,28
미세먼지(PM10),도시대기,[경북 포항시]대도동,2022년10월,37,32,28,17,21,11,20,19,19,17,13,28,20,16,15,23,42,25,27,30,29,16,20,13,10,12,22,23,16,8,17
미세먼지(PM10),도시대기,[경북 포항시]송도동,2022년10월,47,44,38,28,,13,25,26,22,27,21,30,23,20,18,22,49,35,37,50,45,30,36,27,26,26,35,32,25,20,28
미세먼지(PM10),도시대기,[경북 포항시]연일읍,2022년10월,39,35,34,20,23,16,25,26,21,23,19,33,30,21,21,26,45,26,31,36,36,24,29,20,20,26,40,42,23,17,25
미세먼지(PM10),도시대기,[경북 포항시]오천읍,2022년10월,31,30,35,18,23,22,31,22,15,12,11,17,12,13,12,15,34,22,22,20,26,20,25,20,14,15,19,23,15,14,13
미세먼지(PM10),도시대기,[경북 포항시]장량동,2022년10월,41,37,41,30,30,22,30,28,28,28,24,30,26,25,25,30,46,31,34,39,42,26,33,27,25,22,29,28,23,23,24
미세먼지(PM10),도시대기,[경북 포항시]장흥동,2022년10월,40,33,37,33,39,22,31,26,26,19,15,33,29,22,17,23,42,25,34,40,40,29,37,30,28,25,39,50,31,23,40
미세먼지(PM10),도시대기,[경북 포항시]제철동,2022년10월,54,49,43,24,29,23,39,32,38,30,36,52,31,40,32,32,53,39,47,60,55,38,51,43,39,50,56,61,36,26,48
미세먼지(PM10),도시대기,[경북 포항시]청림동,2022년10월,58,44,41,24,26,19,33,25,29,39,27,44,24,30,28,28,55,39,42,57,53,37,40,33,26,39,41,48,31,22,34
미세먼지(PM10),도로변대기,[경북 포항시]우현동,2022년10월,34,29,26,14,18,15,20,20,21,21,20,28,20,19,17,18,37,29,34,39,39,26,29,26,20,26,31,26,25,17,31
미세먼지(PM10),항만,[경북 포항시]포항항,2022년10월,79,61,57,34,34,29,46,34,53,67,39,56,36,50,49,45,77,56,65,83,86,64,56,44,35,56,76,62,46,34,73
미세먼지(PM10),도시대기,[광주 광산구]오선동,2022년10월,32,26,17,18,17,17,21,17,11,13,17,22,24,25,33,33,33,21,28,30,37,27,35,25,23,24,35,44,46,31,24
미세먼지(PM10),도시대기,[광주 광산구]우산동(광주),2022년10월,34,26,17,19,16,16,20,18,10,15,16,21,22,28,36,35,33,20,26,31,40,28,31,25,23,25,33,45,49,32,23
미세먼지(PM10),도시대기,[광주 광산구]평동,2022년10월,38,27,18,18,18,18,21,19,11,12,16,27,31,35,41,38,36,23,30,35,47,29,33,24,27,33,39,51,52,35,26
미세먼지(PM10),도시대기,[광주 남구]노대동,2022년10월,29,20,15,17,16,16,16,13,9,10,13,14,16,19,25,25,29,18,15,20,21,17,29,18,15,12,23,39,36,17,16
미세먼지(PM10),도시대기,[광주 남구]주월동,2022년10월,37,26,18,19,19,20,22,17,13,15,21,26,24,32,36,38,40,25,31,28,33,24,36,24,22,19,33,53,46,27,24
미세먼지(PM10),도시대기,[광주 동구]서석동,2022년10월,25,21,14,17,17,20,22,12,10,12,13,15,14,20,25,25,29,17,19,17,21,16,29,20,13,11,22,38,34,17,18
미세먼지(PM10),도시대기,[광주 북구]건국동,2022년10월,31,24,17,17,16,17,18,17,12,14,16,22,23,28,34,36,34,21,28,36,38,27,37,22,24,23,33,48,49,34,24
미세먼지(PM10),도시대기,[광주 북구]두암동,2022년10월,29,26,16,17,16,16,18,13,9,11,15,17,17,20,30,28,29,16,19,20,22,18,30,19,15,11,25,41,39,20,18
미세먼지(PM10),도시대기,[광주 북구]일곡동,2022년10월,22,22,15,15,13,14,15,11,9,11,11,13,15,15,23,24,24,14,18,17,20,17,24,17,14,13,22,34,33,21,16
미세먼지(PM10),도시대기,[광주 서구]농성동,2022년10월,33,24,17,17,18,18,23,16,11,14,20,20,23,28,33,33,37,19,24,25,33,25,34,22,20,17,29,50,43,26,21
미세먼지(PM10),도시대기,[광주 서구]유촌동,2022년10월,41,32,21,24,23,25,25,23,16,18,23,29,32,37,41,42,42,28,34,39,47,34,42,30,31,33,39,55,59,37,30
미세먼지(PM10),도로변대기,[광주 북구]운암동,2022년10월,31,24,14,17,22,26,25,18,12,17,21,26,26,33,38,38,39,23,33,36,42,32,39,28,28,28,42,60,56,33,30
미세먼지(PM10),도로변대기,[광주 서구]치평동,2022년10월,42,33,22,20,19,21,21,19,11,15,17,26,27,33,41,42,37,20,29,39,42,31,38,28,28,32,36,57,60,39,30
미세먼지(PM10),도시대기,[대구 남구]대명동,2022년10월,31,22,25,11,17,17,15,14,15,14,14,27,21,20,17,18,58,21,25,34,46,28,37,23,13,25,40,40,21,15,21
미세먼지(PM10),도시대기,[대구 달서구]본동,2022년10월,37,29,28,13,21,20,17,17,16,15,18,31,22,25,24,24,40,23,29,41,50,32,40,26,16,33,50,52,24,22,26
미세먼지(PM10),도시대기,[대구 달서구]진천동,2022년10월,33,29,26,12,19,18,16,15,15,14,14,26,18,21,21,23,40,22,25,36,38,26,39,23,14,26,40,43,22,18,20
미세먼지(PM10),도시대기,[대구 달서구]호림동,2022년10월,29,30,27,15,20,20,17,13,14,13,14,25,21,18,21,21,34,23,22,34,41,26,37,23,14,22,40,40,21,17,22
미세먼지(PM10),도시대기,[대구 달성군]다사읍,2022년10월,29,28,23,11,16,15,13,11,9,10,11,22,17,16,17,16,33,18,17,33,38,25,34,20,12,22,38,32,21,15,19
